day,symbol,time_utc,price,bias,line_val,sma14,close_break_pct,neck_chg_pct,span,sma25,sma99,dist_ma99_pct,sma200,dist_ma200_pct,sma200_slope_pct,entry,reclaim_3,pnl_15m,pnl_30m,pnl_1h,pnl_2h,pnl_4h,pnl_8h,pnl_12h,sma200_15,dist_ma200_15m_pct
2026-08-04,BTW/USDT,2026-08-04 06:05,0.11749,11.95,0.118611,0.117209,1.33,1.06,13,0.116471,0.110057,6.75,0.106486,10.33,2.366,0.11742,True,-0.7153806847215188,-0.9964230965763962,-1.805484585249529,4.045307443365688,-1.0219724067450235,-3.338443195367064,-10.560381536365181,0.092641,26.82
2026-08-04,BTW/USDT,2026-08-04 07:30,0.11771,11.44,0.119005,0.11822,3.68,-0.22,8,0.118003,0.112206,4.9,0.108094,8.9,2.203,0.11771,False,2.548636479483467,4.816922946223766,3.51711834168719,0.7306091241185962,0.3058363775380165,-9.29402769518307,-12.862118766459945,0.093558,25.81
2026-08-04,BTW/USDT,2026-08-04 14:25,0.12206,14.7,0.123244,0.123396,2.54,2.74,18,0.12132,0.118133,3.32,0.114063,7.01,2.375,0.12203,True,-3.720396623781028,-4.400557240022956,-4.416946652462514,-2.7288371711874126,-6.219782020814565,-11.66106695074981,-7.293288535605992,0.098278,24.2
2026-08-04,BTW/USDT,2026-08-04 23:05,0.13693,11.32,0.138468,0.135109,2.48,2.67,13,0.134082,0.130836,4.66,0.12464,9.86,1.697,0.13689,True,-0.03652567755131455,0.47483380816715,2.067353349404631,4.909051062897219,9.321352911096506,6.34816275841917,-7.422017678427915,0.106504,28.57
2026-08-04,COTI/USDT,2026-08-04 00:40,0.012013,7.84,0.012201,0.012053,1.93,-0.07,9,0.011853,0.01167,2.94,0.011488,4.57,0.125,0.012012,False,1.3819513819513776,1.2487512487512555,1.5401265401265352,3.4881784881784963,1.2237762237762202,-9.24075924075924,-10.989010989010989,0.012484,-3.77
2026-08-04,COTI/USDT,2026-08-04 01:10,0.011862,7.84,0.012195,0.011997,3.57,-0.07,9,0.011922,0.011697,1.41,0.011496,3.18,0.274,0.011863,False,1.5257523392059396,0.3034645536542154,-0.32032369552389645,2.76489926662733,-0.41304897580713507,-10.831998651268647,-16.892860153418194,0.012458,-4.78
2026-08-04,COTI/USDT,2026-08-04 08:10,0.01336,17.92,0.013557,0.013041,4.6,13.74,28,0.0124,0.011962,11.68,0.01178,13.41,1.299,0.013355,True,-4.859603144889556,1.7446649195058073,1.549981280419323,4.537626357169604,2.17147135904156,-0.928491201797073,-9.127667540247094,0.012173,9.75
2026-08-04,COTI/USDT,2026-08-04 09:00,0.01297,19.44,0.013194,0.013342,3.74,-1.53,10,0.013127,0.012093,7.25,0.01188,9.17,1.969,0.012967,True,0.10025449217243097,3.1233130253720915,3.154160561425154,-2.244158247859963,-3.8790776586720135,-6.732474743579861,-11.768335004241546,0.01217,6.58
2026-08-04,COTI/USDT,2026-08-04 14:05,0.013546,15.14,0.014055,0.013679,3.83,2.8,17,0.01348,0.012944,4.65,0.012362,9.58,1.888,0.013546,False,0.1476450612727072,0.19193857965451042,0.3764949062453912,-1.0187509227816272,-3.152222058172143,-9.567399970470976,-1.1147202126088889,0.01217,11.3
2026-08-04,COTI/USDT,2026-08-04 18:10,0.013998,13.6,0.014088,0.013954,1.59,1.14,12,0.013776,0.013454,4.05,0.012816,9.22,1.74,0.014,True,-1.1999999999999982,-0.9142857142857117,-11.428571428571422,-4.099999999999999,-6.185714285714289,1.9500000000000048,3.7999999999999963,0.01223,14.46
2026-08-04,COTI/USDT,2026-08-04 19:55,0.014754,20.86,0.015295,0.015001,3.78,6.85,16,0.014592,0.013818,6.78,0.013128,12.39,2.702,0.014755,False,1.2267028126059003,1.4164689935615102,1.4096916299559579,1.4639105388004128,5.1169095221958685,8.09894950864115,10.755676042019664,0.012298,19.97
2026-08-04,COTI/USDT,2026-08-04 20:25,0.014546,20.86,0.015659,0.014853,7.61,6.85,16,0.014737,0.013909,4.58,0.013215,10.07,2.843,0.014545,False,-1.8013062908215889,-0.013750429700918053,-2.392574767961494,1.5400481265039547,3.306978343073225,7.0470952217256775,7.4802337573049185,0.012313,18.13
2026-08-04,CYS/USDT,2026-08-04 23:25,0.5434,22.91,0.548148,0.540671,2.18,3.27,21,0.535312,0.516713,5.16,0.45644,19.05,6.85,0.5434,False,0.7913139492086807,-4.1221935958778015,-0.5704821494295164,-0.9937430990062496,-4.950312845049694,-6.75377254324622,-19.249171880750833,0.34505,57.48
2026-08-04,DRAM/USDT,2026-08-04 18:55,55.13,5.11,55.348571,55.232143,0.54,-0.02,14,55.184,54.277879,1.57,52.8724,4.27,1.048,55.14,False,-0.09067827348566768,0.1632208922742173,0.3989844033369584,1.6322089227421084,1.0700036271309454,1.722887196227789,1.0700036271309454,51.6517,6.73
2026-08-04,HEI/USDT,2026-08-04 16:20,0.09679,11.34,0.098764,0.096628,2.48,3.66,16,0.094825,0.090573,6.86,0.088753,9.06,1.152,0.09678,True,-2.4488530688158683,-3.6474478197974696,-7.13990493903699,-21.04773713577185,-30.93614383137011,-32.217400289315954,-82.17606943583384,0.085768,12.85
2026-08-04,HEI/USDT,2026-08-04 23:25,0.12866,30.58,0.12999,0.128281,1.52,1.11,11,0.126162,0.115142,11.74,0.102121,25.99,4.806,0.12866,True,-0.6528835690968502,-0.34975905487331416,-1.2435877506606485,-15.55261930669983,-37.066687393129186,-18.591636872376803,-37.57189491683506,0.090894,41.55
2026-08-04,HFT/USDT,2026-08-04 00:05,0.00929,15.19,0.009372,0.009374,1.41,-0.84,9,0.00931,0.008849,4.98,0.008362,11.09,2.776,0.00929,False,-0.6458557588805277,-0.4305705059203456,4.52099031216362,-2.152852529601728,1.2917115177610368,3.0139935414424004,-5.274488697524228,0.008558,8.55
2026-08-04,HFT/USDT,2026-08-04 09:40,0.00947,8.72,0.00993,0.009636,7.96,5.33,20,0.00945,0.009682,-2.19,0.00926,2.26,0.027,0.00947,False,-0.5279831045406699,-1.161562829989448,-1.3727560718057013,-5.174234424498426,-0.9503695881731947,-12.35480464625133,-19.85216473072863,0.008726,8.53
2026-08-04,HFT/USDT,2026-08-04 13:00,0.01002,13.8,0.010273,0.009937,3.54,4.93,27,0.010048,0.00958,4.59,0.009523,5.22,2.054,0.01002,False,0.19960079840318548,0.7984031936127767,3.3932135728542914,0.29940119760477824,-6.287425149700603,-15.369261477045923,-13.373253493013982,0.008805,13.8
2026-08-04,HFT/USDT,2026-08-04 17:30,0.01052,10.87,0.010881,0.010549,4.7,6.29,18,0.010326,0.009964,5.59,0.009793,7.42,1.231,0.01053,False,0.4748338081671386,-0.09496676163344091,-0.09496676163344091,-0.5698005698005796,-8.262108262108272,-11.11111111111112,-54.03608736942069,0.008919,17.95
2026-08-04,HFT/USDT,2026-08-04 21:40,0.01135,19.22,0.01142,0.011449,2.63,-1.72,10,0.011278,0.010502,8.08,0.010051,12.92,2.027,0.01136,True,-2.2007042253521147,-4.92957746478873,-0.9683098591549206,-4.92957746478873,0.1760563380281771,-42.25352112676057,-53.69718309859154,0.009084,24.95
2026-08-04,HOME/USDT,2026-08-04 07:45,0.009373,22.25,0.009693,0.009308,4.02,2.82,8,0.008916,0.00811,15.57,0.008016,16.92,3.391,0.00937,False,3.5005336179295647,8.046958377801488,9.669156883671297,8.815368196371402,-2.3692636072572033,-11.931696905016018,-1.5901814300960493,0.007585,23.57
2026-08-04,HOME/USDT,2026-08-04 08:15,0.008616,22.25,0.009891,0.00928,13.22,2.82,8,0.009055,0.008192,5.18,0.008071,6.75,3.312,0.008615,False,0.5107370864770622,1.7527568195008718,0.8821822402785802,0.6732443412652238,-5.606500290191536,-20.4178757980267,-10.446894950667438,0.007597,13.41
2026-08-04,HOME/USDT,2026-08-04 08:45,0.008464,22.25,0.010089,0.008842,17.28,2.82,8,0.009062,0.008225,2.91,0.008104,4.44,2.971,0.008463,False,1.087084958052701,-0.8980267044783136,-0.9571074087203058,-3.4030485643388877,-24.08129504903698,-23.50230414746543,-14.616566229469457,0.007608,11.25
2026-08-04,HOME/USDT,2026-08-04 13:55,0.011009,40.77,0.011624,0.010999,6.03,16.4,21,0.010326,0.0092,19.67,0.008523,29.16,3.214,0.011008,False,-1.1173691860465103,2.761627906976748,-1.1355377906976754,5.305232558139545,12.073037790697677,17.732558139534888,10.401526162790699,0.007751,42.02
2026-08-04,INTC/USDT,2026-08-04 15:00,99.01,7.19,100.073333,98.819286,1.42,1.42,12,97.8464,95.412626,3.77,93.54105,5.85,0.864,99.01,False,-0.595899404100585,-0.818099181900806,-0.9897990102009794,-1.5149984850015148,-2.302797697202304,1.6058983941016094,0.6160993839006155,92.246,7.33
2026-08-04,INTC/USDT,2026-08-04 18:35,100.38,6.4,100.764667,100.562143,0.5,0.11,15,100.5068,98.180101,2.24,95.4376,5.18,1.205,100.39,True,-0.4880964239466031,-0.767008666201809,-0.3486403028190002,1.9822691503137713,2.729355513497355,2.1217252714413743,-0.22910648470963638,92.78855,8.18
2026-08-04,INTC/USDT,2026-08-04 19:50,100.73,5.91,100.8075,100.94,0.33,-0.48,8,100.73,99.017576,1.73,96.14595,4.77,1.182,100.73,True,-0.7544922068896961,1.4494192395512835,2.769780601608266,3.216519408319278,2.6804328402660604,1.439491710513256,0.833912439193888,92.98675,8.33
2026-08-04,INTC/USDT,2026-08-04 21:10,98.46,5.85,98.9725,98.955,0.73,-1.72,16,99.8188,99.575556,-1.12,96.7584,1.76,1.031,98.47,False,0.4874581090687559,0.6093226363359341,0.5788565045191361,1.5639280999289042,0.3655935818015633,-3.1786330862191488,-0.7210317863308703,93.1354,5.72
2026-08-04,KORU/USDT,2026-08-04 00:05,16.77,9.89,16.85,16.651429,2.49,0.72,8,16.5856,15.987374,4.9,15.5142,8.09,0.418,16.77,False,1.550387596899213,6.261180679785324,7.573047107930826,2.027429934406678,6.559332140727488,-1.9081693500298167,-5.2474657125819855,15.70625,6.77
2026-08-04,KORU/USDT,2026-08-04 06:50,16.72,6.6,16.823846,16.651429,1.21,1.33,13,16.3432,16.181313,3.33,15.91915,5.03,1.401,16.72,True,-0.8373205741626829,-1.3755980861244046,-0.8971291866028837,-0.5382775119617217,-1.4952153110047848,-9.330143540669871,-15.311004784689008,15.8031,5.8
2026-08-04,KORU/USDT,2026-08-04 07:55,16.85,6.51,17.003333,16.887857,0.96,0.35,9,16.7996,16.219697,3.89,16.04415,5.02,1.626,16.85,True,-1.1869436201780372,-1.1275964391691258,0.11869436201782269,1.7210682492581761,-6.112759643916899,-10.91988130563798,-13.649851632047461,15.82335,6.49
2026-08-04,KORU/USDT,2026-08-04 09:50,16.52,6.65,16.674783,16.557143,0.99,-1.71,23,16.746,16.377172,0.87,16.23475,1.76,1.252,16.52,True,-1.392251815980632,-2.3607748184019406,-2.723970944309923,-7.929782082324448,-11.743341404358361,-15.13317191283293,-12.77239709443099,15.8585,4.17
2026-08-04,KORU/USDT,2026-08-04 16:40,18.84,12.93,18.99125,18.825714,1.53,1.77,16,18.6708,17.707576,6.4,16.9713,11.01,1.513,18.83,False,-0.4248539564524793,-0.8497079129049397,-1.7525225703664464,-2.8146574614976165,0.2655337227827783,-1.0090281465746218,-1.9649495485926767,16.1568,16.61
2026-08-04,KORU/USDT,2026-08-04 19:15,19.26,13.12,19.240909,19.321429,0.58,-0.82,11,19.2388,18.472727,4.26,17.44905,10.38,2.25,19.25,True,-0.10389610389610168,-0.5194805194805269,2.5974025974025974,2.805194805194801,2.701298701298699,0.6233766233766286,3.012987012987004,16.3531,17.78
2026-08-04,LITE/USDT,2026-08-04 00:55,772.98,6.45,776.815333,781.08,0.72,-1.51,15,783.8156,780.74697,-0.99,750.15925,3.04,0.94,773.02,False,-0.15652893844920396,-0.9779824584098807,-2.758014022923087,-2.755426767742111,-3.124110631031536,-5.296111355462997,-13.289436237096067,734.8666,5.19
2026-08-04,LITE/USDT,2026-08-04 02:30,787.88,5.5,791.463158,788.027143,0.78,1.52,19,781.8988,783.20101,0.6,756.7289,4.12,1.054,788.3,True,-0.21311683369276466,-0.6012939236331357,-1.5171888874793906,-1.203856399847775,-2.794621337054432,-10.428770772548528,-4.399340352657626,737.376,6.85
2026-08-04,LITE/USDT,2026-08-04 04:05,795.55,5.1,800.838333,795.027857,0.84,0.63,12,792.7196,785.726566,1.25,765.21105,3.96,1.367,795.38,False,-0.2149915763534457,-0.18104553798185202,-0.15212854233197168,-2.9319319067615544,-3.1293218335889743,-11.579370866755516,-7.2355352158716535,739.69505,7.55
2026-08-04,LITE/USDT,2026-08-04 07:10,813.83,5.5,817.923077,812.735,0.96,2.02,26,808.914,793.818788,2.52,784.3271,3.76,1.639,813.8,False,-0.018432047186051972,0.1363971491766896,-0.7606291472106236,0.39444580978126353,-7.022609977881555,-4.302039813221921,-5.629147210616867,744.4856,9.31
2026-08-04,LITE/USDT,2026-08-04 13:20,872.83,11.38,882.191,878.712857,1.28,-0.94,20,881.9832,837.132626,4.26,812.0652,7.48,1.519,872.84,False,4.4063058521607665,3.929700746986855,6.044635901196094,2.001512304660651,1.7632097520736887,3.3201961413317465,3.4611154392557664,759.69625,14.89
2026-08-04,LITE/USDT,2026-08-04 13:50,838.54,11.38,879.674,860.797857,5.79,-0.94,20,871.2704,839.519697,-0.12,813.7789,3.04,1.33,838.88,False,2.094459279038724,2.241083349227536,0.37192447072286916,-2.3221438107953483,-2.684531756627883,-0.37669273316802976,-1.8572382223917654,760.82585,10.21
2026-08-04,LITE/USDT,2026-08-04 14:20,820.08,11.38,877.157,837.842143,7.12,-0.94,20,855.9036,840.349798,-2.41,814.9951,0.62,1.082,820.02,False,-0.842662374088433,-1.9194653788931988,-4.310870466573989,-4.347454940123409,-5.097436647886646,-3.4486963732591858,-4.097461037535672,761.8602,7.64
2026-08-04,MRVL/USDT,2026-08-04 01:00,193.37,5.23,195.202308,196.145714,1.29,-1.75,26,197.2972,195.087172,-0.88,190.6292,1.44,0.399,193.36,False,-0.4551096400496459,-1.5411667356226673,-1.9238725693007854,-1.4222176251551508,-2.2031443938767015,-4.913115432354158,-7.798924286305328,191.63765,0.9
2026-08-04,MRVL/USDT,2026-08-04 11:25,211.16,7.43,213.764706,210.237857,2.04,4.16,17,207.4784,202.170606,4.45,199.0778,6.07,0.94,211.18,False,0.04261767212804404,0.33147078321811585,0.520882659342738,0.21782365754333174,-3.0305900179941307,-3.9681788048110596,-3.22947248792499,193.6187,9.06
2026-08-04,MRVL/USDT,2026-08-04 18:35,220.9,7.93,221.555,221.416429,0.38,-0.47,12,221.3528,215.418788,2.54,207.7476,6.33,1.491,220.9,False,0.19918515165233036,0.036215482118611364,0.5477591670439148,2.43096423721141,1.1453146220009058,1.1407876867360842,-1.3037573562698033,197.19655,12.02
2026-08-04,MRVL/USDT,2026-08-04 19:05,220.82,7.93,221.03,220.839286,0.24,-0.47,12,221.3124,216.044242,2.21,208.48055,5.92,1.498,220.8,False,0.335144927536236,0.5027173913043539,-0.3442028985507205,1.8342391304347876,1.3224637681159492,0.5389492753623177,-1.5172101449275337,197.47135,11.82
2026-08-04,MU/USDT,2026-08-04 14:20,877.27,5.33,885.536923,875.576429,1.76,1.22,13,872.6192,860.937273,1.9,845.8364,3.72,0.611,877.31,True,-0.1345020574255467,-0.4867150722093782,-1.9183640902303682,-1.9457204408931907,-2.1235367202015376,-1.0748766114600385,-0.799033408943259,837.14335,4.79
2026-08-04,MU/USDT,2026-08-04 18:35,894.82,5.17,895.884,896.202857,0.27,-0.44,20,896.2644,881.618687,1.5,861.23315,3.9,0.966,894.79,True,-0.12293387275226844,-0.6012583958247182,-0.080465807619668,1.726662121838636,1.0505258217011788,1.3567429229204604,-1.052760983023958,841.62955,6.32
2026-08-04,MUU/USDT,2026-08-04 00:55,23.29,7.34,23.477778,24.027143,1.52,-4.11,18,24.2412,24.079293,-3.28,23.31505,-0.11,-0.023,23.29,False,-0.5152425933877244,-2.4903392013739882,-5.1953628166595145,-2.4044654358093704,-3.2632030914555674,-9.61786174323745,-12.666380420781447,24.2729,-4.05
2026-08-04,MUU/USDT,2026-08-04 07:55,25.12,5.71,25.38,25.223571,1.06,0.0,9,25.0916,24.234747,3.65,24.08715,4.29,1.285,25.11,True,-2.986857825567503,-3.4647550776583076,-1.6726403823178086,-1.0752688172042995,-5.217045001991248,-10.314615690959776,-9.996017522899251,24.28515,3.44
2026-08-04,MUU/USDT,2026-08-04 08:35,25.7,8.34,26.13,25.603571,2.26,2.36,8,25.4004,24.342929,5.57,24.2021,6.19,1.197,25.69,False,0.5838847800700745,2.6080186843129685,0.8952899961074364,0.3114052160373758,-1.9462826002335536,-8.407940833008954,-4.087193460490452,24.30315,5.75
2026-08-04,MUU/USDT,2026-08-04 09:05,25.02,8.34,26.58,25.684286,5.91,2.36,8,25.4836,24.455354,2.31,24.26125,3.13,1.09,25.03,False,-0.31961646024769597,-1.717938473831401,-2.4370755093887313,-4.234918098282056,-5.912904514582502,-11.026767878545735,-7.990411506192569,24.31115,2.92
2026-08-04,MUU/USDT,2026-08-04 09:35,25.46,8.34,27.03,25.389286,6.14,2.36,8,25.4892,24.567576,3.63,24.31255,4.72,1.088,25.46,False,0.6284367635506682,-0.7069913589945,-0.5891594658287455,-1.6889238020424184,-2.6708562450903366,-10.015710919088768,-6.794972505891596,24.31885,4.69
2026-08-04,MUU/USDT,2026-08-04 12:05,26.1,8.07,26.48,26.192143,1.66,1.62,14,25.974,25.156667,3.75,24.61565,6.03,1.02,26.1,False,-0.5363984674329387,-0.34482758620689596,-1.5708812260536404,-2.5287356321839085,-6.283524904214548,-6.436781609195401,-4.7892720306513406,24.3624,7.13
2026-08-04,MUU/USDT,2026-08-04 14:20,26.75,10.36,27.200769,26.649286,3.24,2.22,13,26.4824,25.809394,3.64,24.943,7.24,1.202,26.75,True,-0.18691588785046995,-0.8598130841121512,-3.626168224299061,-3.700934579439247,-3.962616822429902,-1.8317757009345736,-1.4205607476635476,24.4427,9.44
2026-08-04,MUU/USDT,2026-08-04 18:40,27.72,9.91,27.89381,27.817143,0.91,-0.61,21,27.8396,27.018586,2.6,25.8449,7.26,1.882,27.72,True,-0.36075036075036593,-0.9379509379509435,-0.21645021645022464,3.1385281385281294,2.164502164502157,2.4531024531024523,-1.2626262626262679,24.6966,12.24
2026-08-04,MVLL/USDT,2026-08-04 01:00,21.53,10.34,21.95,22.17,2.46,-3.42,26,22.424,21.944242,-1.89,20.9721,2.66,0.796,21.54,False,-0.9749303621169957,-3.1104921077066003,-3.992571959145773,-2.924791086350987,-4.410399257195912,-9.981429897864448,-15.69173630454969,21.24295,1.35
2026-08-04,MVLL/USDT,2026-08-04 07:10,23.57,8.31,23.745294,23.395714,1.5,2.78,17,23.1404,22.537071,4.58,22.02995,6.99,2.156,23.58,False,-0.04240882103478187,0.8057675996607198,-2.1204410517387617,0.12722646310431548,-8.65139949109416,-14.249363867684492,-16.83630195080578,21.4392,9.94
2026-08-04,MVLL/USDT,2026-08-04 08:45,23.89,10.19,24.074,23.841429,1.51,2.0,10,23.6912,22.754747,4.99,22.3086,7.09,1.659,23.88,False,0.7956448911222685,1.5075376884422087,-0.041876046901179076,-8.082077051926298,-4.81574539363485,-15.577889447236192,-11.683417085427147,21.5162,11.03
2026-08-04,MVLL/USDT,2026-08-04 09:15,23.52,10.19,24.356,23.83,3.8,2.0,10,23.7324,22.867475,2.85,22.38995,5.05,1.57,23.52,False,-0.9353741496598591,-1.5731292517006845,-4.676870748299326,-8.503401360544217,-6.845238095238093,-18.537414965986393,-13.903061224489793,21.5385,9.2
2026-08-04,MVLL/USDT,2026-08-04 11:25,25.53,14.44,26.078235,25.321429,3.6,7.79,17,24.7088,23.520707,8.54,22.82895,11.83,1.832,25.53,False,0.03916960438700181,0.5875440658049437,1.018409714061894,0.43086564825695034,-5.6012534273403825,-7.403055229142187,-5.875440658049354,21.66815,17.82
2026-08-04,MVLL/USDT,2026-08-04 18:35,27.73,15.06,27.87,27.842857,0.68,-0.85,12,27.8252,26.487778,4.69,24.77035,11.95,2.841,27.74,False,0.43258832011534765,0.10814708002883051,1.009372746935824,4.650324441240084,2.2350396539293347,2.090843547224219,-2.59552992069215,22.4451,23.55
2026-08-04,MVLL/USDT,2026-08-04 19:05,27.71,15.06,27.75,27.715,0.36,-0.85,12,27.8196,26.628384,4.06,24.9345,11.13,2.846,27.71,False,0.5413208228076584,0.9022013713460845,-0.685673042223016,3.6448935402381863,2.526163839769034,0.793937206784563,-3.1035727174305285,22.50495,23.13
2026-08-04,NBIS/USDT,2026-08-04 00:30,211.44,6.05,216.596,215.848571,2.47,-0.01,10,215.8732,216.790808,-2.47,206.18835,2.55,1.173,211.44,False,-0.7283390087022286,0.30268634127884336,-2.118804388951944,-1.8255769958380692,-2.960650775633745,-3.622777147181232,-2.4971623155505114,199.74445,5.86
2026-08-04,NBIS/USDT,2026-08-04 03:00,215.44,5.29,216.4636,216.092143,0.5,1.25,25,215.324,215.48899,-0.02,209.61785,2.78,1.382,215.52,False,0.12063845582777437,-0.8351893095768295,-0.6681514476614688,-0.8119896065330364,-1.7817371937639215,0.1995174461766921,-3.5263548626577554,201.06965,7.15
2026-08-04,PLTR/USDT,2026-08-04 00:50,143.07,11.93,143.595,143.775,0.4,-0.24,20,143.6272,135.216667,5.81,130.6855,9.48,1.721,143.1,False,-0.13976240391335923,0.06988120195666968,-0.6568832983927307,-0.5450733752620552,-1.027253668763102,-1.6002795248078212,-1.9077568134172034,126.5896,13.02
2026-08-04,PLTR/USDT,2026-08-04 07:40,144.79,6.43,145.103333,145.244286,0.28,-0.48,12,145.1928,144.22202,0.39,138.02335,4.9,1.709,144.78,False,0.26246719160104676,-0.386793756043654,-0.4420500069070219,-1.2501726757839495,0.06907031357921972,-10.346732974167695,-12.439563475618174,129.37055,11.92
2026-08-04,PLTR/USDT,2026-08-04 08:35,145.45,6.09,146.351,145.213571,0.81,0.6,10,145.2568,144.369394,0.75,139.12325,4.55,1.745,145.48,False,0.06186417376959267,-1.1822930987077254,-0.5499037668408108,-0.2749518834204054,0.14434973879569668,-11.24553203189443,-10.826230409678308,129.7931,12.06
2026-08-04,PLTR/USDT,2026-08-04 10:05,146.81,5.64,147.875,146.980714,0.88,1.05,18,146.3284,144.984444,1.26,141.0139,4.11,1.808,146.77,False,0.44968317776112054,0.606390951829403,1.0969544184778997,1.4512502555018216,-5.471145329426995,-11.426040744021245,-9.211691762621776,130.4743,12.52
2026-08-04,PLTR/USDT,2026-08-04 17:30,161.87,10.3,163.412941,162.151429,1.1,1.79,17,161.0244,152.10303,6.42,148.31165,9.14,1.437,161.89,True,-1.3342392982889772,-1.2292297238865955,-0.5991722774723747,-0.5991722774723747,0.8277225276422109,1.3960096361727043,1.3898326023843353,134.8232,20.06
2026-08-04,PLTR/USDT,2026-08-04 18:35,162.62,10.48,162.985,163.164286,0.27,-0.62,8,162.8284,154.260707,5.42,149.60735,8.7,1.584,162.64,True,-0.39965568125922635,-0.5841121495327208,0.1045253320216352,0.866945400885389,1.6109198229217758,1.9367929168716043,1.4572060993605365,135.60355,19.92
2026-08-04,PUMP/USDT,2026-08-04 08:35,0.002237,5.03,0.002244,0.002243,0.86,0.13,19,0.002237,0.002189,2.2,0.002174,2.92,0.739,0.002238,False,0.08936550491509526,0.8489722966934726,0.26809651474530516,0.44682752457551506,0.2234137622877478,0.3574620196604004,-11.885612153708676,0.002138,4.64
2026-08-04,PUMP/USDT,2026-08-04 21:35,0.00251,12.68,0.002557,0.002509,2.27,2.45,15,0.002475,0.002321,8.15,0.002277,10.25,1.603,0.002511,False,1.3938669852648469,1.1549183592194496,2.3894862604540084,3.424930306650742,3.8630027877339823,1.8319394663480697,0.11947431302271597,0.002173,15.49
2026-08-04,PUMP/USDT,2026-08-04 22:05,0.002482,12.68,0.002582,0.002494,4.28,2.45,15,0.002493,0.002335,6.28,0.002284,8.65,1.579,0.002482,False,0.9669621273166686,1.2489927477840364,0.9669621273166686,2.5785656728444732,2.5382755842062728,0.28203062046735006,-0.5640612409347351,0.002177,14.03
2026-08-04,SAMSUNG/USDT,2026-08-04 18:55,180.3,6.62,181.165714,181.083571,0.56,0.06,14,180.714,176.534545,2.13,171.0738,5.39,1.172,180.3,True,-0.3438713255684837,0.127565169162517,0.1442041042706707,1.2756516916250755,0.6711037160288452,3.6661120354964023,4.09317803660567,168.3947,7.07
2026-08-04,SKHYNIX/USDT,2026-08-04 16:40,1159.01,5.1,1162.93,1158.366429,0.56,0.22,10,1153.0836,1133.133535,2.28,1107.9785,4.61,0.357,1159.08,True,-0.48055354246472753,-0.5944369672498965,-1.2164820374780116,-1.3967974600545308,-0.14321703419954462,-2.2957863132829597,-2.70818235152018,1105.3523,4.85
2026-08-04,SKHYNIX/USDT,2026-08-04 18:55,1172.74,5.82,1179.937143,1176.410714,0.67,0.23,14,1173.1096,1150.921616,1.9,1120.28455,4.68,1.042,1172.72,False,-0.32744389112489924,-0.018759806262366743,-0.0324033017258921,1.2074493485230986,0.3291493280578593,0.15007845009891455,0.033256020192381816,1108.45695,5.8
2026-08-04,SKHYNIX/USDT,2026-08-04 20:55,1158.56,5.02,1160.888182,1164.158571,0.35,-1.08,11,1168.7144,1159.401313,-0.07,1132.15345,2.33,1.059,1158.61,True,-0.41515263980115596,-0.4514029742536331,-0.3573247253174149,-0.8846807812810178,-1.6657891784120786,-2.5625534045105822,1.542365420633336,1110.48685,4.33
2026-08-04,SKHY/USDT,2026-08-04 19:25,153.87,5.88,154.218,154.186429,0.41,-0.4,20,154.2972,151.026869,1.88,147.6284,4.23,0.987,153.87,True,-0.21446675765255352,-0.40293754468057746,1.4492753623188523,1.3777864431013223,-0.3054526548384993,-0.1884707870280055,0.8773640085786665,145.34385,5.87
2026-08-04,SKHY/USDT,2026-08-04 20:35,151.24,5.0,151.521429,153.191429,0.45,-1.65,7,153.5312,151.617879,-0.25,148.45055,1.88,0.937,151.26,True,-0.006611133148234383,-0.40327912204152694,-0.5817797170434983,-1.0247256379743563,-2.7898981885495164,-2.41306359910089,1.3486711622372023,145.46245,3.97
2026-08-04,SKYAI/USDT,2026-08-04 05:10,0.04594,22.88,0.046313,0.047088,4.45,-4.23,13,0.047126,0.042708,7.57,0.040899,12.33,4.033,0.04591,True,-1.74253975168809,-6.1206708778044,-3.6157699847527813,1.9167937268568913,0.19603572206490916,-6.534524068830326,-15.791766499673274,0.033692,36.35
2026-08-04,SKYAI/USDT,2026-08-04 07:05,0.04579,20.29,0.048465,0.047268,7.01,1.3,19,0.04744,0.044278,3.41,0.042295,8.26,3.558,0.04577,False,10.465370329910414,8.38977496176534,8.651955429320513,1.0924186148131974,1.9663535066637494,-18.30893598426917,-19.182870876119736,0.034534,32.59
2026-08-04,SKYAI/USDT,2026-08-04 07:35,0.04193,20.29,0.048661,0.045341,14.51,1.3,19,0.046606,0.04445,-5.67,0.042454,-1.23,3.0,0.04196,False,-0.1906577693041079,0.35748331744517964,-8.079122974261212,-12.511916110581517,-8.126787416587234,-25.142993326978086,-27.430886558627265,0.034693,20.86
2026-08-04,SKYAI/USDT,2026-08-04 12:55,0.04644,10.91,0.047322,0.047266,3.05,-1.74,10,0.046527,0.046044,0.86,0.044184,5.11,1.431,0.04647,True,-5.250699375941478,-3.636754895631599,-7.746933505487425,-14.267269205939325,-14.503981063051437,-15.041962556488064,-16.35463740047343,0.036569,26.99
2026-08-04,SKYAI/USDT,2026-08-04 15:15,0.05406,22.26,0.054544,0.05382,1.46,8.69,22,0.051969,0.047234,14.45,0.045681,18.34,3.041,0.05406,False,3.5516093229744694,4.772475027746946,5.1979282278949315,0.628930817610063,-0.4439511653718167,-1.0358860525342304,-18.92341842397337,0.037758,43.18
